,price,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_basement,yr_built,condition,grade,renovated,zipcode_cluster,waterfront_1,view_1,view_2,view_3,view_4
5381,12.675763725937609,3,2.5,2040,7580,0,1998,3,8,0,1,0,0,1,0,0
5382,12.70381302974751,3,2.75,1920,7700,600,1978,4,8,0,1,0,0,0,0,0
5383,13.071545759338541,3,2.5,2120,4512,0,1988,3,8,0,2,0,0,0,0,0
5384,13.366093562326927,3,2.5,2170,5000,0,2003,3,9,0,2,0,0,0,0,0
5385,12.994530005894443,2,1.5,1330,15873,430,1984,3,7,0,2,0,0,0,0,0
5386,12.273731294003989,3,2.0,1580,5080,780,1942,4,6,0,1,0,0,0,0,0
5387,13.304684934198283,3,2.75,3580,14217,1370,1989,4,10,0,1,0,0,0,1,0
5388,13.748301808270824,4,2.0,2580,4500,730,1905,4,9,0,3,0,0,0,0,0
5389,13.353475098367715,4,1.75,1930,10210,260,1941,3,8,0,1,0,0,1,0,0
5390,13.262125319779487,3,2.5,2120,4780,0,2004,3,7,0,2,0,0,0,0,0
5391,12.751299696013497,3,2.5,1990,20466,580,1987,4,8,0,1,0,0,0,0,0
5392,12.685407602204794,4,1.75,1310,9690,0,1967,4,7,0,2,0,0,0,0,0
5393,12.959844447906553,3,2.5,2670,13218,0,1988,4,10,0,1,0,0,0,0,0
5394,12.926348493478372,2,2.25,1910,108900,900,1972,4,7,0,1,0,0,0,0,0
5395,12.610870864650634,4,1.5,1530,9000,0,1976,4,6,0,1,0,0,0,0,0
5396,13.620711479659207,6,1.75,2920,5000,140,1908,4,9,0,2,0,0,0,0,0
5397,12.206072645530174,3,1.0,1010,8108,0,1955,3,7,0,1,0,0,0,0,0
5398,13.541073712262515,4,1.75,2450,13300,820,1987,4,9,0,3,0,0,1,0,0
5399,12.793720411897448,4,2.5,1820,3899,0,1999,3,7,0,1,0,0,0,0,0
5400,12.834681304952548,4,2.5,2090,8325,620,1983,4,7,0,1,0,0,0,0,0
5401,12.594730635321957,2,1.75,2200,89298,1100,1973,3,7,0,2,0,0,0,0,0
5402,12.429216196844383,4,3.0,2250,7882,680,1986,3,8,0,1,0,0,0,0,0
5403,13.116345305078767,3,2.25,1450,1387,0,2000,3,8,0,2,0,0,0,0,0
5404,13.16158409055761,4,2.5,2280,8798,0,1987,4,8,0,1,0,0,0,0,0
5405,12.80765263256463,4,3.5,2720,6781,620,1999,3,8,0,1,0,0,0,0,0
5406,13.038764353528014,3,2.25,2250,8000,790,1976,3,8,0,2,0,0,0,0,0
5407,11.970350312009105,3,2.0,1090,6090,150,1940,3,7,0,1,0,0,0,0,0
5408,12.593713168725786,3,2.0,1970,9600,670,1967,4,7,0,1,0,0,0,0,0
5409,12.994416363073707,4,2.25,2780,15075,0,1985,3,7,0,2,0,0,0,0,0
5410,13.709038313453757,4,2.25,2290,40946,740,1960,4,8,0,2,0,0,0,1,0
5411,13.190022025878143,3,1.75,2330,12141,940,1983,3,7,0,2,0,0,0,0,0
5412,13.180632285528304,4,4.5,4060,10800,0,2007,3,10,0,1,0,0,0,0,0
5413,12.2783933071098,4,2.0,1470,7000,0,1967,4,8,0,1,0,0,0,0,0
5414,12.577636201962656,2,1.0,1620,5400,700,1926,3,6,0,1,0,0,0,0,0
5415,13.589863876431945,5,2.75,3220,5934,0,2006,3,9,0,2,0,0,0,0,0
5416,13.573438996764546,4,2.5,3270,9578,0,1993,3,9,0,2,0,0,0,0,0
5417,12.978493006984626,3,1.75,2160,8565,430,1971,3,8,0,1,0,0,0,0,0
5418,12.959844447906553,2,1.0,1150,6835,140,1922,3,7,0,1,0,1,0,0,0
5419,13.390862630439337,4,2.5,2240,7540,700,1962,3,8,0,2,0,0,0,0,0
5420,12.2783933071098,3,1.5,1280,5065,0,1983,4,6,0,1,0,0,0,0,0
5421,12.354492650648448,3,1.0,840,6540,0,1970,3,6,1,1,0,0,0,0,0
5422,13.422467969854667,3,1.75,1680,10500,0,1959,4,8,0,3,0,0,0,0,0
5423,13.407542319637992,5,2.75,2330,8000,780,1972,4,7,0,2,0,0,0,0,0
5424,13.635187003832993,4,2.5,3030,29163,0,1998,3,10,0,2,0,0,0,0,0
5425,13.17115354157376,6,3.0,2880,7560,0,1980,3,7,0,2,0,0,0,0,0
5426,13.567049198665774,3,2.75,2910,3094,900,1939,5,7,0,1,0,0,1,0,0
5427,13.645907773578093,4,3.25,3090,67518,0,1988,3,10,0,2,0,0,0,0,0
5428,13.42984807715229,4,2.75,2720,54048,0,1985,3,8,0,2,0,0,0,0,0
5429,12.577636201962656,3,1.5,1310,8100,0,1965,3,7,0,2,0,0,0,0,0
5430,13.235692062711331,2,1.0,1790,15783,430,1959,4,8,0,2,0,0,0,0,0
5431,13.313809841975283,3,2.5,2830,6536,0,1989,3,9,0,2,0,0,0,0,0
5432,13.544357787463703,4,2.5,3150,5979,0,2005,3,9,0,2,0,0,0,0,0
5433,14.369395671190711,5,3.25,3930,5500,1020,2014,3,9,0,3,0,0,0,0,0
5434,13.407542319637992,6,2.75,2840,8346,1420,1961,5,8,0,1,0,0,0,0,0
5435,13.199324418540456,5,1.0,2480,4400,840,1919,3,7,0,2,0,0,0,0,0
5436,12.834681304952548,3,2.5,1930,6180,600,1961,3,7,0,1,0,0,0,0,0
5437,12.742566016044742,3,1.0,1260,6826,540,1944,3,6,0,1,0,0,0,0,0
5438,12.736700896592344,3,1.0,670,23522,0,1968,4,6,0,2,0,0,0,0,0
5439,14.038654109278484,5,3.25,3930,12719,1390,1974,4,10,0,4,0,0,1,0,0
5440,13.448785278172041,4,2.5,3160,13063,0,1999,3,10,0,3,0,0,0,0,0
5441,13.366876954454732,4,1.75,1770,12462,0,1962,4,8,0,1,0,0,1,0,0
5442,13.5985975564007,5,3.0,2240,18265,0,1963,4,8,0,2,0,0,0,0,0
5443,12.429216196844383,3,1.0,990,8062,0,1960,4,7,0,1,0,0,0,0,0
5444,12.691580461311874,3,2.5,1580,4698,0,1998,3,7,0,1,0,0,0,0,0
5445,12.506177237980511,4,1.75,1560,4290,0,1994,3,7,0,1,0,0,0,0,0
5446,13.687677186454389,6,2.5,2640,3680,880,1922,5,8,0,1,0,0,0,0,0
5447,12.611537753638338,2,1.75,2120,6350,680,1924,4,6,0,2,0,0,0,0,0
5448,12.577636201962656,2,1.0,1200,8750,0,1948,3,6,0,1,0,0,0,0,0
5449,14.862829552244833,4,4.0,5040,17208,2170,1976,5,10,0,3,0,0,0,0,0
5450,12.468244583811861,3,1.0,1460,5825,200,1942,5,5,0,1,0,0,0,0,0
5451,14.392123922268269,4,3.25,4890,13402,0,2004,3,13,0,2,0,0,0,0,0
5452,12.611371073081239,3,1.0,1580,5250,0,1954,5,7,0,1,0,0,0,0,0
5453,13.087771932634709,3,2.25,2100,43560,770,1977,4,8,0,2,0,0,0,0,0
5454,13.698976741708323,3,2.25,2060,8640,0,1966,4,8,0,3,0,0,0,0,0
5455,13.485616636703183,3,2.5,1690,4500,0,1928,4,8,0,2,0,1,0,0,0
5456,13.573438996764546,4,3.0,3370,100681,1450,1977,5,8,0,1,0,0,0,0,0
5457,13.399995114002609,3,2.5,2330,3995,0,2006,3,9,0,2,0,0,0,0,0
5458,12.483704382128453,4,1.75,1820,8118,740,1980,4,7,0,1,0,0,0,0,0
5459,13.262125319779487,3,1.75,1890,11141,0,1968,4,8,0,3,0,0,0,0,0
5460,14.010254634756786,4,3.75,3820,53574,0,1994,3,10,0,2,0,0,0,0,0
5461,13.071070083016778,3,2.5,2770,98881,0,1991,3,9,0,1,0,0,0,0,0
5462,13.648038204020525,4,3.5,3020,12750,0,1990,3,10,0,3,0,0,0,0,0
5463,12.772805901234461,3,1.75,1170,8182,0,1962,3,7,0,1,0,0,0,0,0
5464,12.757080058928997,3,1.0,1270,8400,0,1955,3,7,0,2,0,0,0,0,0
5465,13.235692062711331,4,2.75,1950,6192,0,1992,3,8,0,2,0,0,0,0,0
5466,12.685407602204794,4,2.75,2230,50094,900,1977,4,7,0,1,0,0,1,0,0
5467,13.296316684527767,3,1.75,2220,22081,0,1922,4,7,0,1,0,0,0,0,0
5468,12.458774999085929,4,2.0,2060,6400,890,1977,3,7,0,1,0,0,0,0,0
5469,13.017002861746503,3,1.0,1100,4600,0,1917,3,7,0,2,0,0,0,0,0
5470,12.92391243868049,4,1.0,1140,7208,240,1970,3,7,0,2,0,0,0,0,0
5471,13.604789526648622,3,1.75,1980,13503,660,1952,4,9,0,2,0,0,1,0,0
5472,12.827992316801751,5,3.0,2480,10090,1180,2004,3,7,0,1,0,0,0,0,0
5473,12.691580461311874,3,1.0,1050,9083,0,1951,3,7,0,1,0,0,0,0,0
5474,12.542544882151386,3,1.0,1260,7660,0,1947,3,6,0,1,0,0,0,0,0
5475,12.460714863903755,3,2.0,1680,19978,800,1948,3,6,0,1,0,0,0,0,0
5476,12.706696406811568,4,1.0,1360,5900,0,1949,4,7,0,1,0,0,0,0,0
5477,13.636383892066839,4,2.5,2450,12987,420,1980,4,9,0,2,0,0,0,0,0
5478,12.80765263256463,5,2.5,2260,7040,0,1999,3,8,0,1,0,0,0,0,0
5479,11.619984537263637,2,1.0,1060,6000,0,1908,4,5,0,1,0,0,0,0,0
5480,13.669328047786193,4,2.5,3720,105850,0,1984,4,10,0,2,0,0,0,0,0
5481,13.493926933836812,3,1.75,1610,8613,0,1962,5,7,0,3,0,0,0,0,0
5482,13.217673557208654,4,2.5,3350,6605,680,1990,3,8,0,2,0,0,0,0,0
5483,11.77528972943772,2,1.0,790,7500,0,1951,3,7,0,1,0,0,0,0,0
5484,13.547631112808673,2,1.75,1660,4000,670,1940,3,7,0,4,0,0,0,0,0
5485,12.449018824140563,3,1.5,1420,7480,0,1963,4,7,0,1,0,0,0,0,0
5486,12.993392996107369,3,2.5,2050,40003,480,1977,4,8,0,2,0,0,0,0,0
5487,12.498742259492994,3,1.75,1250,5546,0,1987,4,7,0,1,0,0,0,0,0
5488,13.800396920154226,3,1.75,1700,8534,0,1953,4,7,0,4,0,0,0,0,0
5489,13.529566973466213,4,2.5,2660,8469,0,1994,3,10,0,3,0,0,0,0,0
5490,12.542544882151386,3,1.0,1350,7553,0,1914,3,6,0,1,0,0,0,0,0
5491,12.624782980388359,4,2.0,1810,8750,700,1967,2,7,0,1,0,0,0,0,0
5492,12.206072645530174,4,2.75,2210,13235,480,1988,3,8,0,1,0,0,0,0,0
5493,12.691580461311874,3,1.5,2120,41325,700,1973,4,7,0,1,0,0,0,0,0
5494,13.508985397711013,3,2.25,2470,11603,930,1988,3,8,0,2,0,0,1,0,0
5495,12.963367645913872,4,2.5,2700,6515,0,1998,3,9,0,1,0,0,0,0,0
5496,13.369223455335854,2,1.75,1760,4400,880,1930,4,7,0,2,0,0,0,0,0
5497,12.345834587905333,5,2.0,1930,6120,0,1941,3,6,1,1,0,0,0,0,0
5498,12.81134443958811,4,1.0,1680,5043,0,1911,4,6,0,1,0,0,0,0,0
5499,12.80765263256463,2,1.0,1390,8336,480,1946,4,6,0,1,0,0,0,0,0
5500,13.085699393032737,4,2.25,2240,8322,0,1979,3,8,0,2,0,0,0,0,0
5501,12.751299696013497,4,1.0,1980,7991,0,1962,3,7,0,1,0,0,0,0,0
5502,13.432784936825598,3,1.75,1830,5120,0,1903,5,8,0,2,0,0,1,0,0
5503,13.396200043034057,3,1.75,980,6002,0,1942,4,6,0,3,0,0,0,0,0
5504,13.704578997256993,6,2.5,3550,6533,0,1925,3,8,0,2,0,0,0,0,0
5505,12.959844447906553,3,1.5,1660,5665,740,1918,5,7,0,1,0,0,0,0,0
5506,13.185338176565716,4,2.5,2490,8750,450,1976,3,8,0,2,0,0,0,0,0
5507,13.199324418540456,4,2.5,2329,9436,0,1995,3,9,0,2,0,0,0,0,0
5508,13.267329147654515,3,2.25,1790,9580,0,1984,3,8,0,3,0,0,0,0,0
5509,13.898011779476018,3,3.0,2830,6041,990,1915,3,8,0,1,0,0,0,1,0
5510,12.683858415217964,3,1.0,1160,9750,0,1968,3,7,0,2,0,0,0,0,0
5511,11.84939770159144,3,1.0,1000,10560,0,1955,3,7,0,1,0,0,0,0,0
5512,13.091904169919621,3,2.5,2540,51836,720,1976,4,8,0,1,0,0,0,0,0
5513,13.262125319779487,2,1.5,1750,19709,310,1978,4,8,0,1,0,0,0,0,0
5514,12.950388112664518,3,2.5,2890,21780,0,2000,3,8,0,1,0,0,0,0,0
5515,12.779873068457553,4,2.0,1870,3497,670,1954,3,7,0,1,0,0,0,0,0
5516,13.151922179645874,4,2.25,2200,6967,0,1986,3,8,0,2,0,0,0,0,0
5517,12.641096555879882,3,1.0,1300,7200,0,1952,4,7,0,1,0,0,0,0,0
5518,13.610943392223,5,2.25,3410,35536,880,1974,3,10,0,3,0,0,0,0,0
5519,12.560244459250788,3,1.0,1160,7875,0,1953,3,7,0,1,0,0,0,0,0
5520,13.458835614025542,3,1.75,2100,5000,0,1916,3,8,0,2,0,0,0,0,0
5521,12.57418196709457,3,2.5,1490,8628,0,1994,3,7,0,1,0,0,0,0,0
5522,13.034624463096321,4,3.0,3280,62726,0,1979,3,7,0,2,0,0,0,0,0
5523,12.345834587905333,3,1.75,1450,8378,0,1978,4,8,0,1,0,0,0,0,0
5524,12.977337605354071,3,2.5,1930,7120,510,1961,4,7,0,1,0,0,0,0,0
5525,12.570715759118084,3,1.75,1660,10440,620,1978,3,7,0,1,0,0,0,0,0
5526,12.777052192115912,3,1.75,1260,12330,0,1968,3,7,0,2,0,0,0,0,0
5527,11.691071650353702,3,1.0,1170,11000,0,1980,2,6,0,1,0,0,0,0,0
5528,13.5985975564007,4,3.0,3350,23781,1330,1979,4,9,0,3,0,0,0,0,0
5529,12.983101310070822,3,2.5,1420,2581,0,2004,3,7,0,1,0,0,0,0,0
5530,12.468436909997665,3,1.75,2170,10018,540,1978,4,7,0,1,0,0,0,0,0
5531,12.840000466430148,4,1.75,1800,8385,900,1950,5,6,0,1,0,0,0,0,0
5532,13.308012724290958,4,2.5,2000,7376,0,1990,3,8,0,2,0,0,0,0,0
5533,13.180632285528304,3,1.75,1660,4800,700,1941,3,7,1,2,0,0,0,0,0
5534,13.17115354157376,4,2.0,1540,3740,770,1946,4,7,0,2,0,0,0,0,0
5535,12.429216196844383,2,1.5,1160,1086,270,2006,3,7,0,1,0,0,0,0,0
5536,13.43131758513165,3,1.0,1700,6356,0,1907,3,7,0,1,0,0,0,0,0
5537,13.345506928718539,3,1.75,1580,20588,0,1970,3,8,0,1,0,0,0,0,0
5538,13.013663960480988,3,2.5,2080,3920,0,2010,3,8,0,1,0,0,0,0,0
5539,12.468436909997665,3,2.0,1030,7260,0,1947,3,6,0,1,0,0,0,0,0
5540,13.195613839143922,3,1.75,1770,8050,750,1963,4,7,0,2,0,0,0,0,0
5541,12.862296471985522,3,2.0,1540,7947,420,1961,3,7,0,2,0,0,0,0,0
5542,12.967812617555731,4,2.5,2650,6000,0,2000,3,9,0,1,0,0,0,0,0
5543,12.755031853277067,4,2.75,2690,9240,0,1998,3,8,0,1,0,0,0,0,0
5544,13.282780098810234,4,2.75,2210,8430,0,1999,3,9,0,3,0,0,0,0,0
5545,12.779873068457553,4,2.5,2390,6775,0,2003,3,7,0,1,0,0,0,0,0
5546,13.38472764187182,5,2.75,2580,7865,1100,1964,4,8,0,2,0,0,0,0,0
5547,12.736700896592344,4,2.5,2160,5455,0,2003,3,7,0,1,0,0,0,0,0
5548,13.244581010128577,4,2.5,2230,8624,800,1969,4,8,0,2,0,0,0,0,0
5549,13.353475098367715,4,2.0,2000,5000,0,1925,5,7,0,2,0,0,0,0,0
5550,12.332705296463539,3,1.0,1280,7198,0,1916,5,6,1,1,0,0,0,0,0
5551,13.304684934198283,4,2.75,2810,17674,1170,1978,4,8,0,2,0,0,0,0,0
5552,13.200064885068182,4,1.75,1680,6758,0,1974,3,8,0,2,0,0,0,0,0
5553,13.251635713108469,3,2.5,2150,8060,0,1995,3,8,0,3,0,0,0,0,0
5554,13.507625778194974,3,2.5,2820,8159,0,2004,3,9,0,2,0,0,0,0,0
5555,12.980799813082541,3,2.25,1750,9353,540,1987,3,7,0,2,0,0,0,0,0
5556,13.268864300883514,2,2.0,1060,4000,60,1914,2,7,0,2,0,0,0,0,0
5557,13.050706245640098,4,2.75,2430,20720,0,1967,3,7,0,2,0,0,0,0,0
5558,12.544329003944888,4,2.75,2660,7754,1070,1986,3,8,0,1,0,0,0,0,0
5559,13.199231821660906,2,2.0,1670,3507,0,2007,3,9,0,2,0,0,0,0,0
5560,12.915166991419566,3,2.0,1380,15426,0,1968,4,7,0,3,0,0,0,0,0
5561,13.955272500339433,4,3.75,4160,35000,0,1991,3,11,0,2,0,0,0,0,0
5562,12.429216196844383,3,2.5,1790,6191,0,1992,3,8,0,1,0,0,0,0,0
5563,12.491251587763836,3,2.5,1940,8547,480,1989,3,7,0,1,0,0,0,0,0
5564,12.460714863903755,3,2.0,1390,7200,0,1996,3,7,0,1,0,0,0,0,0
5565,13.064734264567692,3,2.0,2200,21890,1000,1961,3,8,0,1,0,0,1,0,0
5566,13.180632285528304,3,2.25,1264,1536,0,2003,3,8,0,3,0,0,0,0,0
5567,12.61911563549493,2,1.0,1095,5120,0,1901,3,7,0,2,0,0,0,0,0
5568,12.821258284620408,2,1.0,850,6213,100,1916,3,6,0,2,0,0,0,0,0
5569,13.345506928718539,4,2.0,1760,5307,590,1948,4,7,0,3,0,0,0,0,0
5570,11.867097278690842,1,1.0,690,6825,0,1917,4,5,0,1,0,0,0,0,0
5571,12.718896271958837,3,1.75,1400,7405,0,1961,3,7,0,1,0,0,0,0,0
5572,12.799399490807907,5,3.0,1810,3000,0,1998,3,7,0,1,0,0,0,0,0
5573,12.106252310247962,2,1.0,1310,4000,360,1942,3,7,0,2,0,0,0,0,0
5574,12.394624752074764,3,1.0,1400,10425,0,1968,4,7,0,1,0,0,0,0,0
5575,12.409013489526863,3,1.75,2350,12720,1170,1964,4,7,0,1,0,0,0,0,0
5576,12.334905517373143,3,1.0,1150,8848,0,1968,3,7,0,1,0,0,0,0,0
5577,11.973825279966494,5,1.5,1710,8100,0,1961,4,7,0,1,0,0,0,0,0
5578,13.017002861746503,3,2.25,1660,10247,530,1968,5,7,0,2,0,0,0,0,0
5579,13.091904169919621,3,1.75,1950,10080,0,1967,4,7,0,2,0,0,0,0,0
5580,12.774223335915433,4,1.75,1780,9794,0,1967,3,7,0,2,0,0,0,0,0
5581,13.122363377404328,4,3.0,2450,4668,0,2004,3,8,0,1,0,0,0,0,0
5582,12.793859310432293,1,2.25,2060,10600,500,1927,3,7,1,1,0,0,0,0,0
5583,12.7868906411162,3,1.5,1540,11858,0,1966,4,7,0,2,0,0,0,0,0
5584,12.513557345278134,3,2.5,1650,13816,0,1998,3,7,0,1,0,0,0,0,0
5585,12.952760593018148,3,1.0,1160,7854,0,1960,3,7,0,1,0,0,0,0,0
5586,12.80765263256463,2,2.0,1440,15000,0,1985,3,7,0,2,0,0,0,0,0
5587,13.017002861746503,3,1.75,2150,13789,540,1966,4,8,0,1,0,0,0,0,0
5588,12.52471908535192,2,1.0,1060,6504,0,1950,3,6,0,1,0,0,0,0,0
5589,14.446782334806132,3,2.75,2620,17919,0,1949,4,9,0,5,0,1,0,0,0
5590,13.493926933836812,3,1.75,1630,9000,670,1955,3,7,0,4,0,0,0,0,0
5591,12.367340793126296,3,1.75,1840,9697,340,1985,4,7,0,1,0,0,0,0,0
5592,13.142166004700508,2,1.0,820,4206,0,1949,3,5,0,1,0,0,0,0,0
5593,13.102058624063964,2,1.0,820,4206,0,1949,3,5,0,1,0,0,0,0,0
5594,13.045482333068371,3,2.5,2010,4195,0,1998,3,8,0,2,0,0,0,0,0
5595,13.19188944005294,4,2.25,1990,5948,0,1991,3,8,0,2,0,0,0,0,0
5596,12.834681304952548,4,2.5,2990,6145,0,2003,3,8,0,1,0,0,0,0,0
5597,13.353475098367715,4,2.5,2540,4727,0,1999,3,9,0,2,0,0,0,0,0
5598,12.799399490807907,3,2.25,1640,14374,500,1963,4,7,0,1,0,0,0,0,0
5599,12.765688433465597,4,2.75,2500,11659,1010,1979,3,9,0,1,0,0,1,0,0
5600,14.340830627880717,4,3.5,4020,13515,0,2001,3,11,0,4,0,0,0,0,0
5601,12.449018824140563,3,2.0,1500,8775,110,1943,3,6,0,1,0,0,0,0,0
5602,12.502466658583977,4,2.5,1594,7665,506,1975,5,7,0,1,0,0,0,0,0
5603,12.821258284620408,4,3.0,2130,4838,0,1930,4,7,0,1,0,0,0,0,0
5604,12.506177237980511,3,1.0,1130,7920,0,1961,3,7,0,2,0,0,0,0,0
5605,12.487485104968359,3,2.0,1690,9516,0,1997,3,7,0,1,0,0,0,0,0
5606,13.096019402064726,2,1.0,1440,4046,480,1946,3,7,0,2,0,0,0,0,0
5607,13.635187003832993,4,3.25,3270,6027,0,2001,3,10,0,2,0,0,0,0,0
5608,13.652991628466498,4,3.25,4350,112750,2150,2006,3,9,0,2,0,0,0,0,0
5609,13.262125319779487,4,2.75,1610,11201,590,1982,5,7,0,3,0,0,0,0,0
5610,12.721885810807203,3,1.0,950,8000,0,1968,3,7,0,2,0,0,0,0,0
5611,12.669806661762314,3,1.0,1010,7200,0,1948,5,6,0,1,0,0,0,0,0
5612,13.142166004700508,3,2.0,1420,11325,0,1980,3,7,0,2,0,0,0,0,0
5613,12.398756989359676,3,1.5,1200,9720,0,1965,4,7,0,1,0,0,0,0,0
5614,13.527828485512494,5,2.25,2020,8400,1010,1963,4,7,0,4,0,0,0,0,0
5615,12.99430270733681,5,3.5,3390,7950,0,2003,3,7,0,1,0,0,1,0,0
5616,13.473020249017498,2,1.0,1700,3040,240,1914,3,8,0,3,0,0,0,0,0
5617,14.690979295318174,5,3.25,3410,9088,650,1912,3,9,0,3,0,0,0,1,0
5618,12.983101310070822,3,1.75,2030,13700,400,1976,3,8,0,2,0,0,0,0,0
5619,13.680835654637672,4,2.75,2860,6867,1300,1946,5,7,0,2,0,1,0,0,0
5620,12.86099861326992,4,1.75,1690,4080,820,1984,4,7,0,2,0,0,0,0,0
5621,11.608235644774552,2,1.0,760,4746,0,1930,3,5,0,1,0,0,0,0,0
5622,13.075271769870477,3,1.75,1780,8085,570,1976,3,7,0,2,0,0,0,0,0
5623,13.122363377404328,3,2.0,1550,6394,0,1918,5,8,0,1,0,0,0,0,0
5624,13.693342923990066,4,2.5,4090,11225,0,2005,3,10,0,3,0,0,0,0,0
5625,12.367340793126296,2,1.0,880,5600,0,1955,5,7,0,1,0,0,0,0,0
5626,12.254862809699606,3,2.75,1320,15236,440,1995,3,7,0,1,0,0,0,0,0
5627,12.676076274775909,2,1.0,950,4000,0,1910,3,6,0,2,0,0,0,0,0
5628,12.91410843858387,3,1.75,1390,7904,0,1985,3,7,0,1,0,0,0,0,0
5629,12.765688433465597,3,1.75,1900,10225,680,1963,4,8,0,1,0,0,0,0,0
5630,12.765688433465597,2,0.75,1392,43710,0,1978,4,7,0,2,0,0,0,0,0
5631,13.487006490992238,4,2.5,3340,8930,0,1999,3,10,0,2,0,0,1,0,0
5632,13.312487746261304,4,2.75,2750,14982,1030,1981,3,9,0,1,0,0,0,1,0
5633,12.745485726148077,3,1.0,1400,5662,0,1920,5,5,0,2,0,0,0,0,0
5634,13.232114241363448,3,2.25,2220,15757,940,1982,3,8,0,2,0,0,0,0,0
5635,12.804909146618877,4,1.0,1210,7740,0,1922,3,7,0,1,0,0,0,0,0
5636,12.948009990259552,3,1.75,2390,11242,1100,1959,3,7,0,1,0,0,0,0,0
5637,13.017002861746503,5,2.0,1870,7344,0,1960,3,7,0,2,0,0,0,0,0
5638,12.8790171187726,2,1.5,940,5000,130,1925,4,7,0,1,0,0,0,0,0
5639,11.512925464970229,4,1.0,1120,2685,260,1939,3,5,0,1,0,0,0,0,0
5640,13.081541382884074,3,2.5,1250,1103,0,2005,3,8,0,2,0,0,1,0,0
5641,12.26434155365415,3,1.5,1060,9225,0,1955,4,7,0,1,0,0,0,0,0
5642,13.235692062711331,5,2.5,2410,8960,810,1978,5,7,0,2,0,0,0,0,0
5643,12.793720411897448,5,2.75,2844,3990,0,2013,3,8,0,1,0,0,0,0,0
5644,13.190022025878143,4,2.5,2200,110642,870,1979,5,7,0,2,0,0,0,0,0
5645,13.795307850646754,5,4.0,3460,5400,630,2012,3,10,0,1,0,0,0,0,0
5646,13.487006490992238,2,1.0,1580,2199,0,1921,3,8,1,2,0,0,1,0,0
5647,13.337394108607988,2,1.0,1520,5400,600,1951,3,7,0,2,0,0,0,0,0
5648,13.10011776845701,3,2.5,2260,19821,0,1994,3,9,0,1,0,0,0,0,0
5649,12.936033799212835,4,2.0,1800,2970,800,1923,4,7,0,2,0,0,0,0,0
5650,13.418757390458131,4,2.5,2650,11108,0,1987,3,10,0,2,0,0,0,0,0
5651,12.772805901234461,3,1.0,1000,4171,0,1985,3,7,0,2,0,0,0,0,0
5652,12.463617623561715,4,2.0,2300,8400,1150,1962,4,6,0,1,0,0,0,0,0
5653,12.765688433465597,3,1.0,1080,7000,0,1916,4,6,0,1,0,0,0,0,0
5654,11.931635799828413,3,1.0,902,10464,0,1965,3,7,0,1,0,0,0,0,0
5655,12.84397135185964,2,1.0,730,7528,0,1946,3,7,0,2,0,0,0,0,0
5656,13.832367675030698,4,1.75,2600,41041,0,1965,4,8,0,3,0,0,0,0,0
5657,12.945626198904275,3,1.5,1570,6700,0,1956,4,7,0,2,0,0,0,0,0
5658,13.704578997256993,5,3.0,2876,13927,906,1973,4,9,0,4,0,0,1,0,0
5659,13.412791675524135,4,2.25,2290,9546,510,1976,4,8,0,3,0,0,0,0,0
5660,13.096019402064726,2,2.5,1470,2533,0,2005,3,8,0,3,0,0,0,0,0
5661,13.195613839143922,3,3.5,2620,10137,650,1992,3,8,0,1,0,0,0,0,0
5662,13.707925347284336,5,1.5,2680,28014,1230,1963,4,8,0,4,0,0,0,0,0
5663,12.66032791780777,4,2.0,2020,7767,0,1995,3,8,0,1,0,0,0,0,0
5664,13.592367006650065,3,2.5,2100,4440,0,1945,3,7,0,2,0,0,0,0,1
5665,13.154113950717152,3,1.75,1510,8250,0,1962,4,8,0,2,0,0,0,0,0
5666,14.28551418721001,3,2.5,2850,19593,1060,1978,3,10,0,2,1,0,0,0,1
5667,13.997832114758229,4,2.5,4280,12796,880,1999,3,11,0,3,0,0,0,0,0
5668,12.7810695355039,4,2.5,3238,9112,1560,1979,4,8,0,1,0,0,1,0,0
5669,13.961686668121876,3,2.5,2740,5925,0,1913,3,10,1,4,0,0,1,0,0
5670,13.442996549995796,4,2.5,2020,9600,0,1954,4,7,0,2,0,0,0,0,0
5671,13.122363377404328,3,3.25,1520,1500,0,2000,3,7,0,2,0,0,0,0,0
5672,12.971540487669746,5,2.5,3860,42733,1560,1955,4,8,0,1,0,0,0,1,0
5673,12.609869696537642,4,2.25,1600,15312,520,1979,4,7,0,1,0,0,0,0,0
5674,12.765545566117686,4,2.5,2090,5289,0,1989,3,8,0,1,0,0,0,0,0
5675,14.16546295614218,5,3.25,4020,4500,900,2010,3,9,0,4,0,0,0,0,0
5676,13.813508555293602,4,2.25,2910,10189,0,1988,3,9,0,3,0,0,0,0,0
5677,12.70381302974751,3,1.0,900,9600,0,1970,4,7,0,2,0,0,0,0,0
5678,13.262125319779487,3,1.75,1720,5956,0,1981,3,8,0,3,0,0,0,0,0
5679,13.180443588480854,5,2.25,3030,9430,430,1961,4,8,0,1,0,0,0,0,0
5680,14.20077295875492,4,2.5,3030,10189,650,2003,3,9,0,4,0,0,0,0,0
5681,13.493926933836812,4,1.75,2190,9400,740,1962,4,7,0,3,0,0,0,0,0
5682,12.56374708980199,3,2.5,1680,5000,0,1987,3,8,0,1,0,0,0,0,0
