Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,Prin8,Prin9,waterfront_1,view_1,view_2,view_3,view_4,renovated,price,cooksd,lev,dffits
0.3452475041,-1.096614839,0.1876664583,-0.787060005,0.2382265207,-0.548221682,-0.314521108,0.159165063,0.1305813795,0,0,0,0,0,0,12.706696407,4.7661139E-6,0.0002132268,-0.007871262
2.3549979649,0.8009575434,0.7088611722,-2.38060376,-0.998494786,-0.940613999,0.3441678926,0.5062379347,0.3775681322,0,0,0,0,0,0,12.660327918,0.0001105076,0.0007839223,-0.03790346
-2.885194603,1.8367460706,-0.748364358,1.6519940066,1.3805504871,0.4382112457,0.8470072223,-0.055830458,-0.351631065,0,0,0,0,0,0,13.142166005,0.0000185664,0.0007514582,0.0155355381
-3.080207534,0.3635913261,0.243166344,0.0062994907,0.4081021885,0.4905982076,-0.359981416,-0.112628784,-0.41106517,0,0,0,0,0,0,12.859699068,0.0000696757,0.0003682181,0.030097597
-2.2706919,0.370045002,-0.608020878,0.8589549852,-1.241486315,0.1169694896,-0.651527666,0.0715991533,0.0625448233,0,0,0,0,0,0,13.120361375,0.0000162841,0.0003215252,0.0145495368
1.1688990279,1.666091214,-0.564620657,-0.633320679,-1.245746674,-2.221309919,1.2764206769,0.5410220234,0.2143885342,0,0,0,0,0,0,13.534473028,0.0000792181,0.0010272571,0.0320910486
0.7677226972,-1.218778211,-0.566982376,0.2982343629,0.1713806421,0.2470116565,0.0615890901,-0.194650666,-0.525254163,0,0,0,0,0,0,13.116345305,1.3872891E-6,0.0002858694,-0.004246612
-0.552132467,1.2463253112,-1.409827052,2.0693843969,0.5290565078,-0.59503673,0.8452886982,-0.216440731,-0.584328117,0,0,0,0,0,0,13.623138665,1.5722097E-6,0.0008356067,0.0045207848
4.5871811915,0.2402326326,0.4009283962,-0.411577203,-0.971315915,1.3236322668,-0.001991939,-0.85247565,0.6129812393,0,0,0,0,0,0,13.28770831,0.000286637,0.0009140529,-0.061049066
-1.578057522,-0.743934443,0.1304292013,-0.779372693,-0.149600301,-1.053627925,0.0992212473,0.9657663871,0.305608214,0,0,0,0,0,0,12.644327576,0.0000125006,0.0003302981,0.0127476659
-0.101345912,-1.432997657,-0.657771624,0.8281956848,-0.015600532,0.960363776,-0.052948306,0.0865252662,-0.546605505,0,0,0,0,0,0,13.635187004,0.0001661057,0.0004416001,0.0464746388
-0.69307603,-0.911430964,-0.435758309,0.3208504283,-0.132531507,-0.199225031,0.5585865747,-0.198925067,-0.072333942,0,0,0,0,0,0,12.873902018,1.799399E-8,0.0001774156,0.0004836398
-0.422815758,0.5989061595,-0.086452244,-0.024132999,0.9637170441,-0.793631587,0.3515201727,-0.097744616,-0.195482458,0,0,0,0,0,0,12.721885811,0.0000199704,0.0001858819,-0.016112756
-3.351153669,0.101290783,0.0421232717,0.117243155,-1.019277163,-0.305370017,-1.103712541,-0.568513501,-0.098412007,0,0,0,0,0,0,12.40901349,7.857784E-6,0.0004923513,-0.01010674
-1.657428135,1.6167856562,-0.087809173,0.5163748056,1.8160493464,0.122313123,0.0764942776,-0.247093987,0.198921039,0,0,0,0,0,0,12.965709567,6.6512355E-8,0.0002709959,-0.000929843
-0.558637681,-0.298960985,0.2288680859,-0.293210083,1.1895298105,0.5348521561,-0.449799777,0.1677954816,0.1543516251,0,0,0,0,0,0,12.685407602,4.5201436E-6,0.0001653346,-0.007665476
-2.169241978,-0.105625086,-0.587624737,0.8655737444,-0.980054926,0.2476598676,-0.258541232,0.2610755199,0.0292567294,0,0,0,0,0,0,13.161584091,0.000030307,0.0002441597,0.0198495909
2.1416662417,2.0297618778,0.9411299601,-1.684863355,-0.401445372,0.4311398555,-0.485637965,1.1378201659,0.2962658384,0,0,1,0,0,0,13.552846248,0.0000976491,0.0017911462,0.0356288527
0.0217675581,-0.988039128,-0.46953136,0.513040344,-0.015510845,-0.016383091,-0.023939915,0.1704548131,-0.119683465,0,0,0,0,0,0,13.122363377,1.7219758E-7,0.0001408632,0.0014961392
2.2120070408,-0.281212339,3.244640615,2.9480939292,1.0577845775,0.2996175772,-0.595551736,-0.548387761,0.63374853,0,0,0,0,0,0,13.869051325,0.0000370971,0.001769597,0.0219599807
-1.768433663,-0.558366222,-0.544440145,0.489045007,-0.403452618,-0.537940952,0.2978521575,0.6594759492,0.1164183957,0,0,0,0,0,0,12.644327576,4.1387197E-6,0.0002195599,-0.007334906
2.1154629912,-0.758953201,-0.54039156,0.0363828524,-0.257213226,1.078513551,-0.010693759,-0.699452182,0.3329497436,0,0,0,0,0,0,13.399995114,2.7550791E-8,0.0003811205,0.0005984465
-1.826654368,0.6541429177,0.4718954236,-0.383400735,2.1634646103,0.6952404664,0.322020128,0.4110707894,0.1961716066,0,0,0,0,0,0,12.691580461,5.4192148E-6,0.0002508019,0.0083932511
-1.748495168,0.0749470238,0.4100211112,-0.253747336,0.8152835118,0.1166766569,-0.290964024,0.7525878854,-0.425411322,0,0,0,0,0,0,12.25486281,0.0000446327,0.0002301772,-0.024089
1.7617153609,-1.555842106,0.0802142789,-0.814363422,0.6235121457,-0.047722249,-0.52458103,-0.058877167,0.1288169243,0,0,0,0,0,0,13.026843176,1.148161E-6,0.0003226242,-0.003863317
0.9638911255,-0.275737053,0.9003095753,-0.244666007,1.4319843348,-0.048452914,-0.728222067,0.5719621856,0.0941721158,0,0,0,0,0,0,13.038981768,1.8560213E-6,0.0002545997,-0.004911917
0.7488323946,-0.335369724,-1.035362649,0.8306905121,-0.007063379,-1.074338337,0.5058238811,0.0627464773,0.0148094118,0,0,0,0,0,0,13.049792685,0.0000559386,0.0003513545,-0.02696756
-0.27077996,1.2411854371,0.0692544452,-0.122942584,2.2828755022,-0.216314098,0.793099403,-0.446940591,0.0688837759,0,0,0,0,0,0,12.923912439,2.126978E-6,0.0002342873,-0.005258251
-0.374876246,-1.289050757,-1.476689941,1.5439199354,-0.00883425,0.7469359138,0.9147435082,-0.18435347,0.4876648546,0,0,0,0,0,0,13.017002862,0.0000228991,0.0007088101,-0.017253324
-1.761144492,0.9368322925,0.4957793266,-0.7952108,0.1177298739,0.3171556679,0.1417786386,-0.419436387,-0.188573486,0,0,0,0,0,0,12.994530006,0.0000610975,0.0002436241,0.0281847181
5.6388340756,-0.372998294,-2.294178301,2.0816950837,0.9111134502,-1.158891014,0.7226441651,-1.550947988,1.0078510738,0,0,0,0,0,0,14.626440774,0.00001086,0.0019565819,-0.011881583
-0.248752286,-1.221849533,-0.043132901,-0.726573628,-0.289411898,0.8697751702,0.3634086737,0.5590952587,0.6685708226,0,0,0,0,0,0,12.506177238,9.1322089E-6,0.0004562411,-0.010895563
-2.565759991,-0.412187018,-0.01535657,0.1454066726,-0.81128991,0.291558213,-0.899482754,0.1535975824,0.1670388371,0,0,0,0,0,0,12.691580461,4.8492758E-6,0.0003508629,0.0079396091
3.1664444303,-0.20889884,-0.269422306,-0.71115085,-0.646729556,0.9283206159,0.5021016589,-0.116283704,0.112369766,0,0,0,0,0,0,13.815460557,0.0000844727,0.0004515286,0.0331397318
2.4573798916,0.031668835,0.421946889,0.7652006292,1.4503590859,-0.051649642,-1.072089392,0.6636931314,-0.537241907,0,0,0,0,0,0,13.77988338,6.7419985E-7,0.0005891123,0.0029604163
-0.011528519,-1.173470499,-0.834695277,0.6824380709,-0.473556979,1.653163367,0.2365483655,0.971542542,0.6712376426,0,0,0,0,0,0,12.898969795,0.0000201357,0.0006878892,-0.01617883
0.8956773346,1.678820352,-0.721202187,0.0249754209,-1.048037311,-2.108468448,0.1803132763,-1.340652639,0.3659830005,0,0,0,0,0,0,13.732128949,0.0000607369,0.0007730048,0.0280994809
-0.80549301,0.7285566799,0.4980857921,-0.767297874,0.8718522174,-0.813473591,-0.635527616,-0.34170703,-0.136579237,0,0,0,0,0,0,13.24458101,0.000070832,0.0003071719,0.0303468203
-0.964323948,0.8972673723,0.6483295428,-1.421649836,0.9282331473,-1.70075128,0.2242803147,-0.379648062,-0.138570397,0,0,0,0,0,0,12.429016177,0.0000225709,0.0005875992,-0.017129295
-0.951051342,0.4480199293,-0.22326022,0.42433724,0.7947287924,-0.043515048,0.0653745237,-0.097936722,-0.463383507,0,0,0,0,0,0,13.142166005,4.3179708E-6,0.0002019549,0.0074920703
1.6497107702,-0.918694255,-1.138007115,1.3499660277,0.1559664852,0.1491841651,-0.0799767,0.1201621834,-0.56265098,0,0,1,0,0,0,13.764217264,4.6091956E-7,0.001801797,-0.002447772
3.5246040045,0.3051509585,0.0712853106,-1.626767426,-0.405747364,-1.049497677,0.9935365521,-0.114034242,-0.26009058,0,0,0,0,0,0,13.337474757,1.4999543E-7,0.0007731536,-0.00139636
0.9590199415,-1.61020027,-0.80965755,0.3855588695,0.471982633,0.5009333862,0.2272298106,-0.308425676,0.9336402306,0,0,0,0,0,0,13.128434908,3.1812496E-7,0.0006533303,-0.002033561
0.8812415243,-1.236296286,-0.684408858,-0.036244276,0.0792814744,0.6739491449,0.8811192886,-1.095582089,0.9450256654,0,0,0,0,0,0,12.860998613,0.0000200865,0.0007270493,-0.016159044
0.8681308445,-1.692566094,-0.125302357,-0.487878215,0.2677957474,0.9281988662,-0.329314323,0.3603316768,0.3941365312,0,0,0,0,0,0,13.351886536,0.0000917628,0.000392586,0.0345407946
0.2833571133,-0.003171072,0.482278753,-1.055803412,1.316312841,-0.264243877,0.0876902363,-0.991816404,-0.174048349,0,0,0,0,0,0,12.319401331,0.0000582676,0.0001771967,-0.027525105
2.0339024647,0.6602758718,0.7620164994,-0.252117457,-1.496169134,0.4337813801,0.5523899442,0.3560055143,-0.316541174,0,0,1,0,0,0,13.864300722,0.0004052442,0.001573477,0.0725874399
-1.363736254,1.8022748492,-0.194678844,0.4888177732,-0.641290097,1.1866633129,-0.324885495,-0.421226158,0.0017341928,0,0,0,0,0,0,13.312983737,0.0000309617,0.0004388441,0.0200623987
-0.887508074,0.7904239492,1.5900691244,-0.139591863,-0.127658608,0.8031856869,0.2732113594,0.5047433897,-0.062440004,0,0,0,0,0,0,12.581078546,7.341135E-6,0.0003521863,-0.009768851
-3.165361369,-1.103970963,-0.127903792,0.3150504246,-0.69515549,1.1044824061,-0.293885094,-0.210752011,-0.589698503,0,0,0,0,0,0,11.62625415,0.0004550029,0.0005934983,-0.076930564
2.7967534565,-1.288798919,-0.489931788,0.221052898,0.6042666901,-0.091230541,-0.761372124,0.5890850148,-0.421513813,0,0,0,0,0,0,13.737549016,8.0276723E-6,0.0004825999,0.0102154143
-0.82369816,-1.121389034,0.0122077091,-0.244428323,-0.028084399,0.0264863787,-0.548962255,0.3048909854,0.4417367959,0,0,0,0,0,0,12.660327918,1.9578266E-6,0.0002688704,-0.005044831
2.5525676727,-0.395218516,6.0194432622,3.8415463679,0.8282447013,-0.772841795,0.5556566275,0.3797805356,-0.369749306,0,0,0,0,0,0,13.733758056,0.0000361797,0.0037790957,0.0216866387
1.1892241027,-1.674133487,3.5878758399,1.9092102695,-0.0736113,0.0644142156,-0.401666664,0.0247173464,0.3062249023,0,0,0,0,0,0,13.071070083,8.7112387E-6,0.0013788523,-0.010641414
-1.643155376,0.1937047222,0.3717658274,-0.298920936,0.8232708762,0.0702050407,-0.357844218,0.1148716654,-0.046182991,0,0,0,0,0,0,12.556729517,2.327558E-6,0.0001566372,-0.005500613
1.6155735644,-1.091095892,-0.359361788,-0.146873935,0.3300417731,-0.432386398,0.1746873104,0.1519483492,-1.009910011,0,0,0,0,0,0,13.26386294,2.13165E-10,0.0006374679,-0.00005264
0.1130926934,1.2852361964,-0.119589234,-0.168948844,0.2573515911,-0.111342526,0.1091211711,0.6969583981,0.3136488873,0,1,0,0,0,0,13.493926934,0.0002348091,0.0041623356,0.0552491406
-1.495881324,0.5826434258,1.4493835775,0.1553580106,2.0993227395,0.6221032238,0.4682596951,0.1466453949,0.2302893368,0,0,0,0,0,0,12.269047445,0.0000562487,0.0003528772,-0.027042208
0.4488283695,-0.529752563,1.15327008,-0.922838584,-0.577941944,-0.125613694,0.7793041873,-0.471037599,0.4263956074,0,0,0,0,0,0,12.873902018,0.0000212933,0.0003912063,0.0166375622
0.7688150379,-1.831975358,-0.124387929,0.0123531858,0.452036714,0.7110444451,-1.081803694,1.363281219,0.3787802633,0,0,0,0,0,0,13.178743711,7.5755514E-6,0.000527856,0.009923569
1.7424499866,-1.181829377,-0.207401683,-0.119175276,0.4473228476,-0.419157226,0.530871102,-0.972985802,0.0863273549,0,0,0,0,0,0,13.112313042,2.4981958E-6,0.0002437856,-0.005698667
-0.107110416,-1.281692286,-0.52338484,0.1206231612,0.1039458267,0.0994075809,0.8962431159,-0.512026129,-0.16592066,0,0,0,0,0,0,12.873773805,9.825002E-10,0.0002847388,0.000113012
-0.868633697,-1.080151356,-0.421670862,0.3466083735,-0.095851753,-0.14570725,0.7867477841,0.1616778184,-0.02360479,0,0,0,0,0,0,12.727838209,1.3149584E-6,0.0002410879,-0.004134426
0.0066505525,-1.258238907,0.1677845545,-1.103577209,0.2661534968,-0.537323679,0.4661922924,-0.327166278,0.0326792768,0,0,0,0,0,0,12.433606545,0.0000122718,0.0002694575,-0.012630487
2.1351240019,-1.351374617,0.2335935887,-1.195551526,0.6905020705,-0.83474619,-0.442312515,0.7779976119,-0.304152889,0,0,0,0,0,0,13.296232647,0.000022441,0.0004656246,0.0170800082
2.977864696,-1.117549707,-0.348705827,-0.507799605,0.7224611377,-0.925977204,0.0792585503,0.0044077121,-0.327991195,0,0,0,0,0,0,13.669706448,0.0000276522,0.0004428446,0.0189598119
0.3350606909,1.2099858574,-0.265011238,-0.101214115,-1.947028475,0.8027580278,-0.32308283,0.4860640368,0.054581877,0,0,0,0,0,1,13.732128949,0.0004713186,0.0017292463,0.0782821896
0.9078015429,-0.38095138,-0.331560406,0.0275894059,-0.709193184,0.7855819178,0.3507510399,-0.037108994,-0.069268755,0,0,0,0,0,0,12.997933299,6.246441E-6,0.000183876,-0.009011156
-1.836165507,-1.530006909,-0.175252012,-0.110999802,-0.155163929,0.8188303517,0.0610519776,0.1468929057,0.0340832835,0,0,0,0,0,0,12.388185847,3.0208833E-6,0.0002897362,-0.006266529
-3.028412036,1.0498025556,0.3311734133,-0.334033836,0.3191060925,-0.602172274,-0.622093852,-0.160426719,-0.021572097,0,0,0,0,0,0,12.345834588,0.0000159985,0.0004031708,-0.014421303
-1.963736325,-0.646213707,0.6246338479,0.0561898342,-0.476188484,-0.512860832,-0.414217517,0.525010266,0.1205630106,0,0,0,0,0,0,12.577636202,7.5407567E-9,0.0002407598,0.0003130875
0.2501182536,0.0450749602,2.1389543332,1.7537058224,-0.602296664,-1.666611242,-0.533439137,0.1278058878,0.0089263488,0,0,1,0,0,0,13.279367126,0.0000592489,0.0022333024,-0.027752555
-1.390115522,0.0577984702,0.4355838866,-0.311722799,0.8813500084,0.1766902461,-0.288429199,0.216907026,-0.340566056,0,0,0,0,0,0,12.628067056,9.3021462E-7,0.0001872628,-0.003477368
-0.250153152,0.0925337509,0.2996213109,-0.928190062,-0.840834435,-0.345272619,-0.456671192,0.8892657247,0.5040196172,0,0,0,0,0,0,13.112313042,0.000037328,0.000300196,0.0220291215
-2.199219693,-0.316658289,0.0575804214,-0.315254328,-0.641364714,-0.444871009,-0.547479703,0.4603697186,0.3896435381,0,0,0,0,0,0,12.715897769,0.0000116433,0.0003054873,0.0123027526
1.2121848623,-0.606780279,0.4975164229,-2.392839712,0.6148833095,-2.924245637,1.0219199737,0.4086704996,0.3759673696,0,0,0,0,0,0,12.542544882,0.0000119832,0.0016007943,-0.012480926
-1.60572221,-1.477771928,-0.731956419,0.7105991488,-0.19591611,0.7294134799,0.7490458932,0.8640552055,-0.491241613,0,0,0,0,0,0,12.628067056,4.6283136E-6,0.0005159628,-0.007756597
0.472154833,1.5117159537,-0.547535166,0.4339221824,0.2799393853,-0.469137727,1.0157647203,-0.470044449,-0.104839053,0,0,0,0,0,0,13.534473028,0.0000165626,0.0003792641,0.0146733576
-0.449398681,1.0641161493,-1.510612583,1.7715162335,-1.406358328,-0.507148981,1.0175541525,0.1540147552,-0.215966964,0,0,0,0,0,0,13.764217264,0.0000587284,0.0006663098,0.0276310719
-2.609905853,0.1815785069,1.2500362544,0.8672909678,0.4187610551,0.4994346905,-0.554748925,0.2261851714,0.1594237782,0,0,0,0,0,0,12.936033799,0.000054666,0.0004379167,0.0266586742
0.5804011111,-1.325598349,0.1448626715,-0.882760225,0.3720146011,-0.388977556,-0.063344916,0.0180677899,0.192677774,0,0,0,0,0,0,12.715897769,2.8508667E-6,0.0002245833,-0.00608764
-1.835124415,-0.454865607,-0.479276894,0.5505343745,-0.45769362,-0.613327806,0.2040054769,0.5925828422,0.1748242814,0,0,0,0,0,0,12.682306825,2.7093347E-6,0.0002302682,-0.005934603
-1.794119125,-0.259636979,0.3785714766,-0.6585098,0.9758327504,0.2576825232,0.7163852249,-0.193849773,-0.267885504,0,0,0,0,0,0,12.278393307,6.599748E-6,0.000280513,-0.009262454
0.2142573461,-1.033645894,-0.470982196,-0.320017083,0.1880657962,-0.709968734,1.001129012,0.0046970886,-0.260941671,0,0,0,0,0,0,13.161584091,0.0000386409,0.0003661219,0.0224130107
1.1783254772,3.5915861926,-0.820251345,1.1679700993,0.4456168128,0.4149742923,1.2292047449,0.6565098879,-0.041095801,0,0,0,0,0,0,13.687677186,0.0000344476,0.0010120429,-0.02116137
-0.35411832,-1.526744157,-0.821491236,0.7352690939,0.0819820386,0.9687017754,0.2963082317,-0.479882428,0.4512369096,0,0,0,0,0,0,12.706847933,0.0000396037,0.0004339496,-0.022690399
-3.513046004,0.1880283404,0.3254072975,-0.225153973,0.4004102804,0.4799231617,0.4259518936,-0.313913367,-0.64421635,0,0,0,0,0,0,11.732060995,0.0001905186,0.0005375504,-0.049772417
3.9054603809,0.2562183186,-0.820542318,0.8635875484,-0.67141712,0.5343748215,-0.720241094,1.3757097473,-0.248882304,0,0,0,0,0,0,13.997832115,0.0000194601,0.0006469147,-0.01590507
1.0516993367,1.3224810564,0.7928339192,-0.845162243,2.5693897281,-0.652398489,-0.959734021,0.3307134622,0.4120694445,0,0,0,0,0,0,13.437174117,0.0000370065,0.0005663742,0.0219335295
-1.469934801,-0.82602024,0.0805146188,-0.401569677,-0.237157226,-0.256394493,-0.273060221,-0.172763422,0.28078678,0,0,0,0,0,0,12.433208218,6.005941E-6,0.0001959152,-0.008835968
-0.128247328,-1.7528798,0.0439293723,-0.752241959,0.2774347263,0.4505949912,0.5150245876,-0.389740059,-0.338744341,0,0,0,0,0,0,12.654597243,8.3653958E-7,0.0003365246,0.0032976302
2.5248420621,-1.039799087,0.3325008932,-0.791859012,-0.030139499,0.6565668172,-0.776318417,1.0957678245,0.067623649,0,0,0,0,0,0,13.118355356,0.0000136853,0.0004501157,-0.013338018
0.0371351111,-1.423977095,-0.768589659,0.25933557,0.2526399386,0.2370381018,0.6251816648,-0.17262282,0.6294805851,0,0,0,0,0,0,12.774223336,0.0000143357,0.000421907,-0.013651307
0.6833243754,0.5928382061,-0.884055397,1.0007863502,-1.102335819,0.1352685576,0.1997343863,-0.458254639,0.2128966486,0,0,0,0,0,0,14.069377282,0.0001035227,0.0002437246,0.036690206
0.86928379,1.500503171,-0.074741514,-0.069789941,0.0701025261,0.2537626311,-0.376232299,1.1176649613,0.4307356397,0,0,0,0,0,0,13.26212532,5.0218447E-6,0.0003294487,-0.00807965
-1.204126503,-1.129666894,0.202560371,-0.398505568,-0.117135344,-0.074616445,0.0137295715,0.0165746064,0.0650394618,0,0,0,0,0,0,12.577636202,1.108299E-8,0.0001541077,0.0003795655
0.2779984268,-1.021385418,-2.124853107,2.5971538483,-0.057544428,0.6480440668,0.7690847525,0.7121277899,0.1886621228,0,0,0,0,0,0,13.451667125,0.0000456812,0.0009700687,-0.024368852
7.1402311345,-0.498986286,4.7590781319,1.0853701096,-0.791449718,1.3536990624,-1.168512547,-1.569286689,-0.646243807,0,0,0,0,0,0,14.220975666,4.1489537E-7,0.0033370484,0.0023223495
1.2592196982,0.8758496839,0.0188135346,-1.226140085,-1.221743524,-0.718044519,1.1139600395,0.090912071,0.1071477966,0,0,0,0,0,0,13.071070083,1.3265742E-6,0.0004731263,0.0041526424
-1.437444293,0.3282412421,-0.633587249,0.7899678346,-0.645054154,-0.912229981,-1.217201967,-0.118962242,0.7378674276,0,0,0,0,0,0,13.180632286,3.0640137E-6,0.0007792217,0.006311089
1.341865731,2.0065844851,0.653315249,-0.771763361,-0.706945394,1.7039777337,-1.499747482,0.0643988029,0.0074997898,1,0,0,0,1,1,14.331323723,0.001721132,0.0094412104,0.1495880287
3.8615414699,1.3716015015,-0.102275759,0.7068003831,0.2854456998,0.9567298054,0.2594102813,-0.544316701,0.6593665422,0,0,0,0,0,0,13.632188501,0.0001655007,0.0008290624,-0.046386638
-1.230163203,1.0079070158,-0.402576287,0.7524865028,0.6034056423,-0.339736901,-0.976024108,0.1064250366,0.3105491284,0,0,0,0,0,0,13.514405465,0.0000604191,0.0004268625,0.0280265806
-3.151403824,1.0880619104,-0.379477824,0.8862019329,0.1336597516,0.0056252396,-0.269714571,-0.378106924,-0.241982337,0,0,0,0,0,0,13.161584091,0.0000738361,0.0004023727,0.030983079
0.3886918045,-0.810614029,0.8193372359,1.2662848077,-0.222661225,-0.25804645,-0.170453903,-0.236808382,-0.208039074,0,0,0,0,0,0,13.169246963,1.3404886E-6,0.0002876725,-0.004174367
0.3129366624,-0.181380339,0.2861570731,-0.813939842,-1.041943093,1.0223735515,-0.215840285,0.1517304244,0.3349166061,0,0,0,0,0,0,12.553202177,0.0000369401,0.0003006681,-0.021914362
1.9593634128,-0.22876778,0.3727963172,-1.261700922,-0.766365195,0.7861903985,-0.187378019,0.4650466265,0.5304713904,0,0,1,0,0,0,13.142166005,2.3019967E-6,0.0016780066,-0.005470296
1.2134645518,1.5782549965,-0.744966024,0.2466023836,-1.794607118,-0.159763663,0.42809088,0.5071135949,0.061165841,0,0,1,0,0,0,13.567049199,7.7832112E-6,0.0015273339,-0.010058624
1.2531347998,-1.548289857,0.1867760063,-0.990171717,0.5100926429,-0.160150955,-0.005123427,-0.072748671,-0.383630927,0,0,0,0,0,0,13.190704036,0.0000344126,0.0003200872,0.0211512395
-0.937223959,-1.424036444,0.0443387677,-0.577467615,0.0604509007,0.1428343738,0.3186692532,-0.079797045,0.0914624953,0,0,0,0,0,0,12.425208175,3.2069438E-6,0.0002015584,-0.006456642
0.8539910239,0.1686639248,-0.116182414,0.0110996512,1.3445177707,-0.356176312,0.2466572238,-0.649086249,0.3129121068,0,0,0,0,0,0,12.860998613,0.0000240607,0.0001546417,-0.017686405
1.0606705006,-0.597272353,0.2984258632,-1.192131722,-0.326961607,0.1118779876,0.0315964699,-0.114736492,0.3046083323,0,0,0,0,0,0,12.456831364,0.0000585858,0.0002486742,-0.027599149
0.2564382325,-1.695891653,-0.659489445,0.7266439395,0.1555184801,1.1460199228,0.2612705843,-0.317986311,-0.339402252,0,0,1,0,0,0,13.451667125,0.0001749156,0.0018287763,0.0476858134
5.3151400435,2.4034298887,0.7599587893,0.789633941,0.1773362696,0.4354578213,-3.835277174,-1.089243162,-0.551611928,0,0,1,0,0,0,14.817978986,0.0000231831,0.0043113397,-0.01735982
-2.57023516,-0.635718126,-0.071852268,0.1780381838,-0.616196876,0.2297624958,-0.879975727,0.1626873759,0.0809909109,0,0,0,0,0,0,12.873902018,0.0000386772,0.0003408149,0.0224236106
-1.014841395,0.3916980955,0.3997409539,-0.480625749,0.0110865035,1.9567515673,0.2526640454,-0.115395052,-0.045102229,0,0,0,0,0,0,12.520883385,0.0000145711,0.0005359272,-0.013762884
-2.008102636,-0.035669047,0.3128608347,-0.287473195,0.8631418407,0.1360605174,-0.045848291,0.7816544878,-0.000541238,0,0,0,0,0,0,12.278393307,0.0000139671,0.0001520062,-0.013474974
-2.479369364,1.0416304289,0.2800645076,0.0674764298,-0.086899257,0.8088654677,-1.065154847,0.1732987384,-0.072848441,0,0,0,0,0,0,12.278393307,0.0001301744,0.0005003699,-0.041140205
1.0398515142,-1.068383847,-0.415664267,-0.093949827,0.3042054966,-0.54860533,0.3963800694,0.0665665002,-0.175368939,0,0,0,0,0,0,12.994530006,4.6879232E-6,0.0002076369,-0.00780643
-1.058472016,0.59250006,-1.072166224,1.4116986462,-1.364358987,0.3859292295,0.1706129741,-0.467566184,-0.154258529,0,0,0,0,0,0,13.089840186,0.0000143352,0.0003358133,-0.0136511
-2.860698058,0.2338655281,0.3865281641,0.048368762,0.4515567161,0.5738121375,-0.272522438,-0.022418282,-0.643473965,0,0,0,0,0,0,12.378343866,8.6364178E-6,0.0004525406,-0.01059567
-1.570214992,0.9123331846,-0.833408687,1.3930542168,0.5319091879,-0.488344713,0.5301136296,0.587139018,-0.248952555,0,0,0,0,0,0,13.017002862,0.0000120597,0.0004130218,-0.012520808
0.047590899,-1.042245546,-0.619269144,0.391801333,0.0755006969,0.0255497199,0.1514148891,-0.380646937,0.4457244263,0,0,0,0,0,0,13.09190417,6.4743519E-7,0.0002324051,0.0029010613
-1.576551138,-1.517149633,-0.807903593,0.6361494777,-0.120787541,0.7521346032,0.9140031881,0.3017442386,0.0756808183,0,0,0,0,0,0,12.510298364,0.00001546,0.0004606901,-0.014176484
0.2200540432,2.33892402,0.8903033758,-1.462394076,1.1118861712,0.7902336573,0.3469009352,-0.83616104,0.4895742249,0,0,0,0,0,0,12.644327576,0.0000432048,0.0006976328,-0.023699274
-2.295612336,-0.19068541,1.5660943167,0.9757692822,0.5430860088,0.6916336473,-0.175117693,0.4481624485,-0.055936853,0,0,0,0,0,0,12.611537754,2.042941E-8,0.0004424325,0.0005153309
0.6273092214,-1.29523096,-0.706078229,0.0518214373,0.1358156672,0.5433848406,0.8244938691,-0.875746168,0.9155510094,0,0,0,0,0,0,12.834681305,0.0000185652,0.0006705807,-0.015535052
-1.140752644,0.6134566831,0.5101972725,-0.629932015,0.2467676094,0.7077228023,0.0082577931,0.4257137467,-0.146163893,0,0,0,0,0,0,12.487485105,0.0000100201,0.0002126425,-0.011413071
-2.208040638,0.6483963441,-0.412613823,1.0053656366,0.4099582573,0.4127833557,-0.489169455,0.2133406566,-0.442209403,0,1,0,0,0,0,13.492546671,0.0008699641,0.0044279287,0.1063513567
-0.809301014,-0.663653157,0.1871002181,-0.759943274,-0.617152659,0.4317791564,0.2641928134,-0.063722596,0.2591639118,0,0,0,0,0,0,12.429216197,5.8660758E-6,0.0001925235,-0.008732476
-2.498541072,-0.353567955,-0.712230748,0.9775927233,-0.699757543,-0.005747876,-0.289051602,0.1507574751,0.2620120449,0,0,0,0,0,0,12.936033799,7.9703997E-6,0.0003281548,0.0101789399
-0.16609782,-1.303388957,0.1939022246,-1.057323674,0.2503399548,-0.546196719,0.5362680365,-0.032100466,0.0158223751,0,0,0,0,0,0,12.504323669,2.264666E-6,0.0002805125,-0.005425775
0.4001244588,1.6727209699,0.9148141149,-1.815402668,-0.122939858,-0.338820265,0.4987899464,0.5472205235,0.1244659979,0,0,0,0,0,0,12.524526377,0.0000419899,0.0005134076,-0.023363885
1.4171802032,1.1222057887,0.7741107861,-1.353959648,0.1156613094,0.8599405979,-0.001302516,-0.29097825,0.2403249544,0,0,0,0,0,0,13.217673557,0.0000186181,0.0004523825,0.0155572743
-3.295827304,0.2956792571,0.2395368624,0.0285970768,0.4276200451,0.4817602905,-0.1765546,-0.105134747,-0.055767012,0,0,0,0,0,0,12.285345826,5.7445776E-6,0.0003024675,-0.00864153
-1.303894486,1.0608548863,-0.266200585,0.5074041596,0.5565954207,-0.416192209,-0.49901184,-0.761713558,0.0399805439,0,0,0,0,0,1,13.287877816,0.0000644632,0.0015795849,0.0289481774
