Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,Prin8,Prin9,waterfront_1,view_1,view_2,view_3,view_4,renovated,price
-0.754501263,-0.024212592,0.31925790000000004,-0.168892303,1.0321080614,0.3527689989,-0.770783772,0.2874578809,0.0192921071,0,0,0,0,0,0,12.498742259
1.7409830454,-0.091075912,-0.43738281799999995,0.3261176364,1.586451707,0.0126053406,-0.710845113,0.6780717937,0.42779112189999996,0,0,0,0,0,0,13.670484786
1.0636291516,-1.389273065,0.0624431058,-0.260710734,0.3716550666,0.4687008395,-0.9182805279999999,-1.1418283359999999,0.8798090255,0,0,0,0,0,0,12.78268601
-0.7944487570000001,3.1672710131999997,-0.525280192,0.8824960505,0.6420204908,0.506303802,0.416191814,-0.43434825,0.12132681279999999,0,0,0,0,0,0,13.42677719
0.8432654326000001,-1.41054519,0.1251267738,-0.943176162,0.4206865694,-0.29141838800000003,-0.07515791200000001,0.0988048312,-0.158618574,0,0,0,0,0,0,12.771386455
-1.276093057,0.8534126573,0.49869494950000004,-0.621281447,0.11182148369999999,0.6247090205,-0.15313542800000002,0.3187091114,-0.004901465,0,0,0,0,0,0,12.847794944
-0.44139954299999995,-1.630922035,-0.670263718,0.8492751391,0.0535698187,0.9923386114,0.35187902369999996,0.1466781233,0.059262244699999994,0,0,0,0,0,0,13.178743711
1.9726719727000002,1.8438726194,-0.637703649,0.6450852535,-0.118814949,0.9617861899,0.0921105841,-1.6467371659999999,-0.21110892899999997,0,0,1,0,0,0,13.782470704000001
-1.141485641,-0.47384206100000004,0.2677908962,-0.7296046509999999,-0.26128477,-1.123226182,-0.424372485,0.8738138286,-0.457214712,0,0,0,0,0,0,12.751299695999998
-0.569030308,-0.678551048,0.4292849949,-0.765023488,-0.10339138,-0.959026607,-0.189799152,0.1631083944,-0.265994255,0,0,0,0,0,0,13.369223455
-1.816371108,1.9178184031999999,-0.147982416,0.5354866076,1.6932610992,-0.047441363,-0.24644601,-0.42409062200000003,0.2687912145,0,0,0,0,0,0,13.404515186
-2.881709271,0.7990323064,1.5314234529,0.0323969983,0.2165884558,-0.6508535879999999,0.1534075105,-0.30302615899999996,-0.864387453,0,0,0,0,0,0,12.691580461
-0.635062783,3.2917241847000005,0.2553630235,-0.39438987,0.6014427135,0.0622783167,0.1279732136,0.142475661,0.1776208891,0,0,0,0,0,0,13.132313708
0.31318490530000004,-1.020611406,-0.6603793379999999,0.0098397789,-0.250901745,0.7071960042000001,0.9137358591,0.0349385776,0.721267007,0,0,0,0,0,0,12.834681305
-1.9633589169999999,1.8392010918000001,-0.216657092,0.3416347388,-0.36288124,-0.057705251,-0.319232642,0.7339670089,0.0383122287,0,0,0,0,0,0,12.779873067999999
0.4594742725,-1.308241129,0.2260956904,-1.1400243890000001,0.2978551711,-0.432464078,0.33496464260000003,-0.24375662,-0.604455392,0,0,0,0,0,0,12.726353428
3.8228945782,-1.243153245,-0.502419545,0.3653705984,0.7521681354,0.06656154639999999,-1.430597353,0.0476587614,-0.08432103,0,0,0,0,0,0,13.997832115
2.7881356433999995,-1.277957622,-0.415694681,-0.076722666,0.5858891613,-0.12338588,-0.268125434,-0.24496279,-0.779213816,0,0,0,0,0,0,13.778836199999999
1.1737849868,-1.1717744079999999,2.2958849126,2.3518018451,-0.187969837,-0.178256453,-0.212403514,0.21406915059999998,0.0762260829,0,0,0,0,0,0,13.670484786
-2.38765263,0.8266072896,0.6328066072999999,-0.49041825899999997,1.9487728443999999,0.48955759979999997,0.5919919122,0.5957669025,-0.615153845,0,0,0,0,0,0,12.240425762000001
1.0395065106,-1.1842235509999999,-0.5082880710000001,-0.16384778,0.3644272593,-0.475805111,0.5323882001,0.1325160747,-0.132884404,0,0,0,0,0,0,13.378554783
1.3414732072,-0.946071984,0.2099493441,-0.586526627,0.2894553062,-0.438575476,-1.238044502,0.1474654108,-0.139712746,0,0,0,0,0,0,13.016891744
-1.029020302,-0.69806688,0.0356928635,-0.143925806,-0.23823648100000003,-0.219306445,-1.065417302,0.3482647956,0.23133304850000003,0,0,0,0,0,0,12.685407602
1.4611265459,2.1459894106,0.3915364837,-1.1810500290000001,-0.27610637,-0.349024906,0.8630015789,-0.22494409399999998,-0.155722164,0,0,0,0,0,0,13.350295445
-2.642273957,-0.810548939,0.0878905602,0.268524078,-0.568489943,0.2743734417,-0.601496107,0.23724448239999998,0.308987052,0,0,0,0,0,0,12.19602231
1.8688504296000001,-0.197947841,-1.129676851,0.8001840093000001,-0.7618260290000001,1.0257485092,0.6194557496,0.5009654952,0.0388892617,0,0,0,1,0,0,14.030621938
0.28691296980000003,0.5248284743,-0.369765846,0.1203694177,-1.2150032720000001,0.3954262365,-0.366641991,-0.19845303,0.2590894005,0,0,0,0,0,0,13.287877815999998
0.7459536589,2.1108344856,-1.195845992,1.7170903264,2.0751249163,-0.669602888,0.8381774171999999,-0.284775519,-0.039829034,0,0,0,0,0,0,13.737549016
0.7184422387999999,-1.2035327409999999,0.5455896907,1.3419520611,0.0173021623,0.0526155945,-0.27629675,0.5565302833,0.13266117019999998,0,0,0,0,0,0,13.676248490999999
1.5300251136,0.8498470127,-1.1964033170000001,2.02374155,1.1043165006,-0.792755835,0.5048355215,0.44430291060000004,-0.062921133,0,0,0,0,0,0,13.577111227
-0.9263204559999999,-1.3227500840000002,0.09448425769999999,-0.537009921,0.0123764,0.0865446965,0.19075615199999998,-0.13446027,0.032621708,0,0,0,0,0,0,12.462650972999999
-0.414446696,-1.520411573,-0.736705446,0.82562024,-0.0057294830000000005,0.9622735421999999,0.1199466712,0.3907568374,-0.352873296,0,0,0,0,0,0,13.232114241
-0.39976280399999997,0.1421862439,-0.32004205399999996,-0.15819879999999997,-1.2545634970000001,0.5777069096,0.8306999631,0.342852146,0.0311595983,0,0,0,0,0,0,12.923912439
-1.724023922,0.1593642532,0.3250101052,-0.319619649,0.8403437262000001,0.0789946203,-0.283901886,0.124717576,0.082944538,0,0,0,0,0,0,12.449018824000001
-0.369857589,0.9211666685,0.7699088025,-1.272254539,0.0821810032,0.404599518,0.7200821379000001,0.6750340783,0.24531059239999997,0,0,0,0,0,0,12.736700897
-0.46650192700000004,-1.104917768,0.18565712420000002,-0.986875908,0.13327264460000002,-0.6946973340000001,0.3465220339,0.1191120411,0.0568073063,0,0,0,0,0,0,12.468244584
-1.108666517,-0.7496557909999999,0.1707129077,-0.40036288700000006,-0.241970468,-0.24518814,-0.451870296,-0.465356791,0.023206443900000002,0,0,0,0,0,0,12.834681305
-3.072333211,0.6943377473000001,-0.555410844,0.8095679720000001,-1.3714234790000002,-0.38912524299999995,-0.606506429,-0.55245952,-0.082113347,0,0,0,0,0,0,12.751299695999998
-0.835822402,-0.309059772,0.2989668518,-0.20044414800000002,1.1489914661,0.4804208553,-0.37174223,0.42822652,0.2833210188,0,0,0,0,0,0,12.940841501
-1.173793804,-0.7969033590000001,0.2019299478,-0.357709979,-0.276846962,-0.224755252,-0.49572323700000004,0.1402711547,-0.454101694,0,0,0,0,0,0,12.915339207999999
0.1351714395,0.9087129798,-0.42863932299999996,0.30439426940000003,-1.141444765,-0.175710485,-1.161975705,-1.222650119,0.5025445663,0,0,0,0,0,1,13.592367007
0.3975218627,1.1392673006999998,-0.24657981199999998,-0.030689328999999998,-1.8381704680000002,0.6963277543,-0.475762284,0.4379673489,-0.162680515,0,0,1,0,0,0,13.40754232
3.3331041175,-1.331682384,-0.39273271,-0.177353698,0.6989180102,-0.015471625,-0.233844757,-1.0319131259999998,-0.6514715520000001,0,0,0,0,0,0,13.764206737
-4.609203288,0.5749517027000001,0.3345581096,0.11963541230000001,-0.06112288,0.8223216679,0.149258497,-1.208945844,-0.997462038,0,0,0,0,0,0,11.849397702000001
-3.042334793,-0.576911331,0.0666387465,0.012755536599999999,-0.729797358,0.0861817014,-0.36926463299999995,-0.170537193,-0.203768483,0,0,0,0,0,0,12.345617172999999
-0.880866013,2.7451378971,-0.5341098879999999,0.9525079605,1.6142117637,-1.180586672,-0.009617143,-0.605749119,0.037390231600000004,0,0,0,0,0,1,13.353475097999999
1.0224772254999999,0.5391598828,-0.40168981299999995,1.0349893575,1.1571766654,-0.668693188,0.6605098972,-0.417772634,0.0700127231,0,0,0,0,0,0,13.271436617
-0.821407599,-0.40833939399999997,0.2518062757,-0.808028772,-0.20161535600000002,-1.1122097770000001,-0.447346102,-0.003916387,-0.06362740900000001,0,0,0,0,0,0,12.106804644
-1.55536201,-0.772106647,0.2545958614,-0.760600423,-0.5361069620000001,0.0123418534,0.4854489725,0.04557788,-0.511142729,0,0,0,0,0,0,12.863592648
0.3405304635,0.9657891828,0.12290386800000001,-0.44297223700000005,0.386281937,0.029900028,1.0120133016,-0.23546530300000001,0.1093866223,0,0,0,0,0,0,12.959844448
1.679547462,-1.362445766,-0.631887042,0.7620123962,0.37952141619999996,0.5044420336,-0.882786855,0.47029949439999996,0.14654017460000002,0,0,0,0,0,0,13.589863875999999
0.1717075341,-1.2861074609999998,0.1932171757,-1.115327528,0.2811275822,-0.49506119,0.43129823700000003,-0.291884672,-0.19378798100000003,0,0,0,0,0,0,12.751299695999998
-0.045991939,0.8304661514,0.6362715662,-1.3505880469999998,-1.535593776,-0.075564147,0.0031027306,0.09393576460000001,0.2277992009,0,0,0,0,0,0,12.421184025
-0.43650343399999997,-0.7354965179999999,-0.325720673,0.17811055399999998,-0.37636490899999997,0.1000750436,0.8246646523000001,-0.336345203,0.1726635819,0,0,1,0,0,0,12.772805901
-1.0951494,0.4020654941,0.4294162099,-0.802464148,1.0037223883,-0.698532646,-0.096157376,-0.204041864,0.4497835998,0,0,0,0,0,0,12.62478298
1.1755515117,-1.646616471,0.0003549429,-0.306098102,0.3959227128,0.6592504048,-0.9229789009999999,0.1940034999,-0.375227837,0,0,0,0,0,0,12.923912439
2.7132440720999997,-0.539949219,-1.00567901,1.1810116088,0.28116935579999996,-0.601164048,-0.7511640959999999,0.5990190227000001,-0.528482705,0,0,0,0,0,0,13.795307850999999
-0.026069116,0.8517312459,0.5016552611999999,-0.8250945709999999,0.3781335294,0.7295371534,-0.35972645200000003,-1.638760595,0.1532418737,0,0,0,0,0,0,13.171153542
0.3708012934,0.0961640114,0.317352648,0.8238426255,1.0447831209,0.2748356093,-0.150989086,-0.418779974,-0.25544364199999997,1,0,0,1,0,0,13.404530269
1.9519198622999998,-1.582666779,3.7591643168,1.4502851997,0.1013188,-0.607899109,-0.208866325,0.3810455481,-0.039957607,0,0,0,0,0,0,13.399995114000001
3.1784166444,2.2291271607,-0.20427698600000002,0.18166400579999997,-0.579350653,1.1493269411,0.6245091976,0.0073947465,0.09603577869999999,0,0,1,0,0,0,13.919870572999999
0.1594221636,-1.811545767,-0.088780897,-0.5560423760000001,0.38250680270000004,0.5564047845000001,0.0877494452,-0.081329992,0.2216003516,0,0,0,0,0,0,12.847663339
-2.7193237210000003,-0.100995238,0.2382760257,-0.5196957839999999,-0.95450216,-0.479035985,0.0036363979,0.45180106509999995,0.0148182244,0,0,0,0,0,0,11.794337924
-1.207416008,-0.270401491,0.4484332346,-0.37602005899999996,1.0464262382,0.36490953049999997,0.12117920880000001,0.1183984658,-0.13856384300000002,0,0,0,0,0,0,12.323855681
-0.82331685,-0.137408277,0.34499234869999995,-0.753145805,-1.046872392,0.46666685869999996,0.0057598569,0.1385163175,0.08164632849999999,0,0,0,0,0,0,12.577636202
-0.322969734,1.686907701,-1.5605163169999998,1.6457762145,-0.786750339,-3.1260563319999997,-0.321398507,0.7636632603,0.3150193927,0,0,0,0,0,0,13.567690019
1.5364908773,-1.31064117,0.1446645368,-0.695553513,0.456806324,-0.208954362,-0.8670327640000001,0.3693032432,-0.254573796,0,0,0,0,0,0,13.005604817
-0.134986571,2.8403300894,0.8888702369,-1.299167806,0.8826439189,0.4128220686,-0.383790929,-0.603529584,0.072575005,0,0,1,0,0,0,13.301346033
-0.71167965,0.6654660654,-0.030549422000000003,0.0793475919,0.8692262718000001,-0.878035171,0.2655752282,0.4168272653,-0.393672391,0,0,0,0,0,0,12.999065160999999
0.6496406868,-1.249660733,0.1599807173,-0.8753862440000001,0.34153585350000004,-0.415193784,-0.189751985,-0.013659456,0.0533511242,0,0,0,0,0,0,12.682306825
-0.233333006,0.627104056,0.4579111782,-0.507742373,0.3289775728,0.9400912460999999,-0.622910651,0.515544455,-0.162260977,0,0,0,0,0,0,12.936033799
-1.086255462,0.2548684496,0.4266339621,-0.812128437,1.0414790825,-0.616027675,0.0192534975,0.1705061673,0.20960056629999999,0,0,0,0,0,0,12.685407602
1.452443014,-1.336898983,0.4629969287,-0.488945718,0.42141455780000003,-0.266972502,-0.7519428709999999,0.35556596240000005,-0.05490429,0,0,0,0,0,0,13.226723393
1.6509150696000001,2.2264639779,-0.328308027,1.0214862682999999,1.1280406821,1.6802439930000002,0.4622472134,0.1313588174,0.19043804579999998,0,0,1,0,0,0,13.764217264000001
2.5189036403,2.0200608965,-1.234746249,1.6886918239,0.5636136057,-0.745585684,-0.355994136,-1.5260380359999999,0.17736803510000002,0,0,0,0,0,1,14.004476657
-1.237044338,1.4510665669999998,0.7016580052,-0.7130310000000001,2.0559266513,-0.37688707200000005,-0.235162378,0.0732605179,0.057443683899999994,0,0,0,0,0,0,13.030248087999999
3.0332381035000004,-1.021156633,-0.31828267,-0.034177665,0.5007973403,-0.22546189600000002,-0.625181374,-0.648655326,-0.9555112029999999,0,0,0,0,0,0,13.693053617
-2.3434945369999998,0.0587525022,0.2428498777,-0.648238517,-1.069123118,-0.325803393,-0.060758023,0.2235754863,-0.143138905,0,0,0,0,0,0,12.175613438
-0.309367131,1.1896233956,0.0189627847,-0.35837609,0.209541022,-0.168946631,0.7955857562,0.45189470159999995,0.0346204111,0,0,0,0,0,0,13.136266283
-3.056526252,-0.52130268,0.1033353917,0.0436297838,-0.758263296,0.0496989547,-0.429173225,-0.203696879,-0.204279353,0,0,0,0,0,0,12.449018824000001
4.6383438733,1.0529259559,-1.0537723140000002,0.5842202338,-0.837857176,-0.479589384,1.0969750564,-0.932225978,-0.05731545,0,0,0,0,0,0,13.815510558
-1.235831128,-1.285535592,0.18192228359999998,-0.7603305659999999,-0.07867840599999999,-0.005329141,0.6491396078,-0.432088529,-0.49282681100000003,0,0,0,0,0,0,12.18811232
0.38268043189999995,-1.25597727,-0.638740626,0.3068141725,0.1802984125,0.2009133984,0.2723651379,-0.22231027899999997,0.0533598368,0,0,0,0,0,0,12.886641044000001
0.34779590229999996,-0.9916104509999999,-0.380224853,-0.279050216,0.16410953109999998,-0.719560535,0.8997016967,-0.004511318,-0.464009396,0,0,0,0,0,0,12.98310131
1.2170224642,-0.721863215,-1.359284116,1.4963884955000002,-0.29283837100000004,1.1972738997,0.0847401454,-0.940902453,0.5502009552,1,0,0,1,0,0,14.188452474000002
-1.4878132659999999,0.072102809,0.3181477197,-0.377787836,0.9108654275,0.1624799553,-0.21002284899999998,-0.092976504,0.0772878026,0,0,0,0,0,0,12.367340793
1.5985263125,0.9899700585,-0.017687816999999998,-0.92298649,-1.1272768229999999,-0.8015625679999999,0.39337935659999995,-0.041228585,0.7237162108,0,0,0,0,0,0,12.94800999
5.1648773012,-1.1149693059999999,-1.00343343,0.9802887626000001,0.9325804609999999,0.0820774738,-0.710641063,-1.7899855690000002,0.4278998043,0,0,1,0,0,0,13.873779465999998
-0.76891355,-0.793927353,1.0194646291,1.2549513655,-0.403219038,-0.512409869,0.5725999261,-0.050901607,-0.043400159,0,0,0,0,0,0,12.644327575999998
-2.0512718359999997,1.4867926881,-0.26041176,0.5308160803,0.07097721900000001,-0.39869659,-0.48372850700000003,0.3091295223,0.10268726539999999,0,0,0,0,0,0,13.294634598
-0.243104075,-1.033041461,0.3254285048,-0.8267184759999999,-0.388450247,0.6798400781999999,0.709593563,-0.687052406,0.5401653185,0,0,0,0,0,0,12.25486281
-3.149091126,2.1145266908,-0.251744733,1.1803078205,1.2953581347,0.3810080373,-0.750534708,-0.125340111,0.4209974862,0,0,0,0,0,0,12.904207368
3.8845553655000002,-1.2803242540000002,0.29873438809999997,0.8480223637000001,0.6625624482,-0.039316719,-1.300709198,0.0340132623,-0.003390256,0,0,0,0,0,0,13.976778706
-0.149429717,-0.7321685809999999,0.1555864793,-0.684494281,0.04775689650000001,-0.813138241,-0.633149902,0.19817465239999998,0.3706277282,0,0,0,0,0,0,12.691580461
-1.1522077,0.9102376714,0.5169690347,-0.675387489,0.035407875899999997,0.7236587865,-0.126642201,0.36910678490000004,-0.100125416,0,0,0,0,0,0,12.528156145
-0.011241088,-0.45965862,-0.265051556,0.2495729936,-0.082275492,-1.060376149,-0.098566162,0.48423521270000003,0.19744923399999997,0,0,0,0,0,0,12.947890935999999
2.5748786659,-1.036134114,0.19230281629999998,-0.77989356,0.0998126909,0.4792998287,-1.125536552,0.9787476468,-0.263964625,0,0,0,0,0,0,12.802158112999999
-1.989353339,2.1961509284000003,0.8021082137000001,-0.7953303190000001,0.9555233668,0.7754836999,0.237608823,-0.394900043,0.0436695897,0,0,0,0,0,0,12.834681305
-0.67175888,0.0513568138,-0.445462485,0.8348891160999999,-1.1019054879999999,0.8396929715000001,-0.651018766,-0.02491893,0.09699745550000001,0,0,1,0,0,0,13.272506036
0.797646395,-0.607881886,-0.41412490700000004,1.6401564180000001,-0.179782085,-0.286244008,0.2895009434,-0.131395331,-0.601807285,0,0,0,0,0,0,13.399995114000001
-1.6745360630000001,-0.33913730700000005,0.22103811199999998,-0.461644186,-0.8071247859999999,-0.025908202,-0.252576464,0.7374441083,0.0129008002,0,0,0,0,0,0,12.487485105
0.3075559675,-1.540560451,0.0204352376,-0.48086350299999997,0.26219734920000004,0.4337378753,-0.311319474,-0.210522197,-0.117697415,0,0,0,0,0,0,13.122363377000001
2.9133124138,0.8846548939,-0.0046560740000000005,-1.5598985669999998,-0.668295497,-1.391347455,0.6705729102,-0.755629929,0.7045787934000001,0,0,0,0,0,0,13.698976742000001
1.2511326226000001,-0.020244279,0.5383282455,-1.2820824,1.563638597,-0.8101550670000001,-0.181313019,0.2783345472,-0.41247956,0,0,0,0,0,0,12.736553827
-2.1499663940000002,-0.6539167379999999,0.0185364231,-0.292175493,-0.399438296,-0.44289339200000005,-0.4038558,0.5357630886,0.28559332530000003,0,0,0,0,0,0,12.367340793
-0.410936752,-1.62566358,0.0042143432,-0.72107696,0.21847014809999998,0.3383840358,0.4733758072,-0.492360567,0.0088764228,0,0,0,0,0,0,12.676076275
-0.770667494,-1.664447223,-0.104680095,-0.43725885,-0.136799388,1.3705428837,0.4980974822,-0.631504506,0.0849613162,0,0,0,0,0,0,12.821258285
1.4499860238,1.194983118,-0.759972687,0.8915107845999999,-0.019366381000000002,1.3771899831,0.5692587238,0.7218197793000001,0.19590840280000002,0,0,0,0,0,0,13.623138665
0.1474543931,-0.40799705399999997,0.2906222191,-0.390314716,1.303166827,0.7032103934,-0.480607695,-0.275131069,-0.224109657,0,0,0,0,0,0,12.858918529
0.5391041495000001,1.3414591047,0.17916950280000002,-0.623054656,-0.038330294,0.34921081600000003,1.0551278015,0.1725430711,-0.16217220599999999,0,0,0,0,0,0,12.94800999
2.7242545069,-0.57101386,-0.374943559,-0.497542934,-0.270779019,0.5625928802,0.3844877835,0.0204436889,0.1091262574,0,0,0,0,0,0,14.062370635999999
-1.0776422540000001,1.1926299193,-1.465134741,2.116574799,0.5129798258,-0.656056504,1.0735703606,0.0406047648,-0.087251606,0,0,0,0,0,0,13.696727022000001
4.3027221578,-0.338996656,-1.452627229,1.3764109875,0.5435289013,-1.300483993,0.1249038301,0.2471950732,-0.8175291709999999,0,0,0,0,0,0,14.227620209000001
-0.876444124,1.3810002268000001,1.1642074427,-0.529831164,1.3406832706999998,1.3715823473,0.6121248455,0.1293269335,0.21197854370000002,0,0,0,0,0,0,12.429216197
-0.980458389,-0.50889253,0.3581268221,-0.6615089829999999,-0.830169032,0.4432497089,0.2241346732,0.49739640909999994,0.0101894489,0,0,0,0,0,0,12.48559653
-3.372615582,-0.10617494400000001,-0.0024450170000000003,0.0702304428,-0.9285726990000001,-0.19980261100000002,-0.834121765,-0.45943953,0.0319589175,0,0,0,0,0,0,12.847926532
0.12879106070000002,-0.194268839,0.3718902201,-1.335870924,-0.672476145,-0.168674648,0.3819528642,-0.326974814,0.3270625564,0,0,0,0,0,0,12.608198852000001
-2.7464866519999998,-0.308060198,-0.009820731,0.27824889070000003,-0.7670955279999999,0.022623049,-1.212523963,-0.036993586,0.18632288870000002,0,0,0,0,0,0,13.041153322000001
0.4231273399,-1.8017205180000002,-0.010214058,-0.545414975,0.3789099092,0.5906780963,-0.032496866,-0.055639858,-0.160968248,0,0,0,0,0,0,12.700768887
-2.423019661,1.3743066983,-0.386333305,0.8967459211,-0.148689215,0.4745418068,-0.644633192,0.0875950668,0.0178409193,0,0,0,0,0,0,12.779873067999999
-1.106602574,-1.398020179,0.0289867362,-0.559039967,0.044708075199999996,0.09890722240000001,0.35926247969999997,-0.11519434699999999,0.3272502459,0,0,0,0,0,0,12.388394202
2.5836557904,0.009631060799999999,-0.458845493,1.3166924747,-1.039464587,1.2573693009,0.1358660776,1.1647568689,0.006374478100000001,0,0,0,0,0,0,13.955272500000001
-0.48175907700000004,-1.658326266,-0.8735354670000001,0.7170460112,0.11420952849999999,1.024720903,0.4462501415,-0.129129086,0.39681204369999995,0,0,0,0,0,0,12.78268601
-2.057350328,0.32831787960000003,-0.53964172,0.6314461506,-0.782074154,-1.033272919,-0.7088821259999999,0.1524713862,0.0902780153,0,0,0,0,0,0,13.071070083
-1.4356076180000001,-0.347132084,0.28079836210000003,-0.45432459799999997,1.0910691048999999,0.3858525839,0.29906170600000004,0.1373720835,0.20856099309999998,0,0,0,0,0,0,12.083905012
0.1198522399,2.3009215747,0.0871662625,-0.460069276,-0.383754341,-0.29685226800000003,-0.152187618,-0.45012484700000005,-0.165358788,0,0,0,0,0,0,13.506264307999999
-1.3010155159999999,0.6704292329,-1.08031798,0.9359012906,-0.6713520759999999,-1.928914315,0.1404790399,0.5068754977000001,0.043834978399999995,0,0,0,0,0,0,13.329377547
-0.6893598870000001,2.9590487145999997,0.9256762078,-1.175893366,0.7105171071999999,0.3059960573,-0.42364526700000005,0.17257811420000002,-0.013938262,0,0,0,0,0,0,12.847926532
-0.01735574,0.836278635,-0.064002986,-0.048416729000000006,0.22230271170000002,0.8119294798000001,0.6150810631,-0.22178365100000003,-0.43272638700000005,0,0,0,0,0,0,12.947890935999999
-1.200174037,0.7166989823000001,0.5644788132,-1.3547427669999998,-1.4268267540000001,-0.5950789089999999,0.3299874764,0.1313311817,-0.008202323000000001,0,0,0,0,0,1,12.611471085
-0.10838171,0.09373060230000001,0.4429087313,-1.200762415,-0.818581969,-0.392328351,0.0162980626,-0.237342169,0.210097948,0,0,0,0,0,0,12.682306825
-0.775731095,-0.034077783,-0.946778455,1.2881957041,-0.48552523,-0.780841096,0.4732465927,-0.552471358,0.0563792737,0,0,0,0,0,0,13.049792685
-2.814247102,-0.382019361,-0.599141183,0.7639097660999999,-0.76741384,-0.070861748,0.2598471412,-0.11432537699999999,-0.21544146,0,0,0,0,0,0,12.834681305
-1.789385671,2.2084010535,-0.165998706,0.423677299,-0.443327178,-0.31171984399999997,-0.925618605,0.20821276989999998,-0.197575118,0,0,0,0,0,0,13.25339164
0.2073821478,-1.4576064480000002,0.0044557446,-0.58859693,0.0986628877,0.6165595716,-0.026348057999999997,-0.118344362,0.24843141850000003,0,0,0,0,0,0,12.505992035999999
1.6959974933000002,-1.161333478,0.046542080199999995,0.8740277318,0.1551136619,0.2960124945,-0.699901317,0.0986938422,-0.835372782,0,0,0,0,0,0,13.493926934000001
0.036899375899999996,-1.297963804,0.224487712,-1.077293894,0.2761996733,-0.521382667,0.5113328443999999,-0.305103604,0.0189991656,0,0,0,0,0,0,12.429216197
0.9581296568000001,2.3202633688,0.4176367615,-1.049939553,1.4016322313999998,-0.09302982900000001,1.2988552619,0.1917629246,-0.115950166,0,0,0,0,0,0,13.235692063
0.10067545439999999,-1.292681298,-0.750895463,0.5126594882,-0.239758886,1.3760684413,0.44424172149999996,-0.273217777,0.1516747011,0,0,0,0,0,0,13.079455875999999
-1.17219854,1.3354173986,0.5892189297,-0.814246461,2.145183061,-0.295542271,-0.062404775999999995,-0.146681733,0.3012875319,0,0,0,0,0,0,12.881564890999998
1.7806787319,2.5560287909,0.7635487792,-1.242564154,-0.784174212,0.0213354229,1.07251059,-0.065907565,-0.147282545,0,0,0,0,0,0,12.845291484
0.5437856227000001,1.0976130926,-0.914417625,0.7725559815,-0.957296233,-1.209567598,-0.308269868,-0.338092231,0.2943703179,0,0,1,0,0,0,13.514405465
-3.226236096,-0.20558082,0.0836025086,0.0909662136,-0.8929900279999999,-0.136327313,-0.760568668,-0.391973756,-0.11820334699999999,0,0,0,0,0,0,12.577636202
4.7407677963,0.6795563268000001,0.1380101427,-2.75080939,-0.016105276,-2.459006401,1.7792447028999998,-1.246308965,1.2686530074,0,0,0,0,0,0,13.10216067
-3.271647958,0.29859723899999996,0.266628412,0.042099908600000006,0.4237887997,0.4805209383,-0.187438592,-0.104873994,-0.088073141,0,0,0,0,0,0,12.472275686
-2.244246088,0.24097506829999998,0.33520303690000003,-0.208512523,0.7361237389,-0.051099659000000006,-0.291521969,0.6030427913,0.21264248440000003,0,0,0,0,0,0,12.721885811
1.5045762442,1.7782760786000003,-0.604607501,0.6012507968,-2.167615115,0.7885524617,0.05186350730000001,-0.589770599,-0.032917811,0,0,0,0,0,1,13.710150042
-0.172835474,2.375076016,1.0425544595,-1.367253874,0.8618023681,0.8948770765999999,0.5051179221000001,0.3872354615,0.0893392,0,0,0,0,0,0,13.071070083
2.071850892,2.3027666777,-1.832451674,2.1145234619,-2.395090869,0.5407049632,1.2069607068000001,-0.16947865199999998,-0.442104884,0,1,0,0,0,0,14.046622279000001
-2.109912467,-0.613317746,0.1259412273,-0.22721195800000002,-0.428936124,-0.47322425700000004,-0.459175211,0.5140634591,0.22562188519999998,0,0,0,0,0,0,12.644327575999998
-1.093119465,-1.578671937,-0.887911157,0.8356529934999999,-0.013442349,0.889347311,0.4097088546,0.634879025,0.35618045229999995,0,0,0,0,0,0,12.959726794000002
0.012472183100000001,2.1158045336,0.7034855573000001,-1.6557081269999998,0.000310441,-1.0431331640000001,-0.3273749,-0.873475656,0.879528723,0,0,0,0,0,0,12.591335046
1.9804042035,0.046840052199999996,0.6122891972,0.2723803931,1.3677576075,-0.203694297,0.0659695055,-0.768598529,-0.859174055,0,0,0,0,0,0,13.458835614000002
-0.667926774,2.2955653617,-0.5246970320000001,0.9440964002,1.1899074676,0.6146761057,0.9763235004999999,-0.170459101,0.0046935664,0,0,0,0,0,0,13.208541074000001
-0.606253182,0.2461495943,-1.7726265669999999,2.3044452035,-0.535741019,-0.9518921220000001,0.5041841925,0.2825067153,0.4364463322,0,0,0,0,0,0,13.612169634
-0.211382159,-0.9359781290000001,0.18939776809999997,-0.880398705,-0.416753779,0.639090251,0.4396478353,-0.450192914,0.081670509,0,0,0,0,0,0,12.201060104000002
0.8918131395000001,1.3610695455000001,0.7987545148999999,-1.938603368,0.200461732,-0.256350457,0.6290694042,-0.205386548,0.2571559802,0,0,0,0,0,0,12.591335046
1.9208409452000001,-0.9584510479999999,-0.27590488,0.2013536427,0.3278858238,-0.45418261,-0.476184086,0.3504282395,-0.5329647129999999,0,0,0,0,0,0,13.514405465
1.1066340148,-1.213120464,-0.598860564,0.556257505,0.2385128322,0.314144971,-0.45735745299999997,0.081347851,-0.055027335,0,0,0,0,0,0,13.493926934000001
-0.289785635,0.8858117081999999,0.6050559201,-1.361375802,0.18574084329999999,0.3830422811,0.6669112511,0.3710074836,0.3329074283,0,0,0,0,0,0,12.79385931
